Name,Swimmer_ID,Team,Year,Event,Event_Type,swim_type,Time,Improvement
Taylor Covington,333809,Boston College,2017,100 Y Breast,Prelims,swim,1:06.33,-1.1%
Taylor Covington,333809,Boston College,2017,100 Y Breast,Timed Finals,swim,1:05.36,NA
Chloe Kargodorian,241871,Boston College,2017,50 Y Free,Prelims,swim,25.44,+1.1%
Chloe Kargodorian,241871,Boston College,2017,200 Y Free,Prelims,swim,1:55.68,+0.9%
Chloe Kargodorian,241871,Boston College,2017,200 Y Fly,Prelims,swim,2:07.40,-0.5%
Madeline Mailliard,166438,Boston College,2017,50 Y Free,Prelims,swim,24.97,+1.8%
Madeline Mailliard,166438,Boston College,2017,100 Y Back,Prelims,swim,58.13,+1.1%
Madeline Mailliard,166438,Boston College,2017,100 Y Back,Timed Finals,swim,58.63,+0.3%
Madeline Mailliard,166438,Boston College,2017,200 Y Back,Prelims,swim,2:08.09,-1.2%
Emily Smith,278362,Boston College,2017,100 Y Fly,Prelims,swim,58.60,-1.4%
Emily Smith,278362,Boston College,2017,200 Y Fly,Prelims,swim,2:07.82,-1.2%
Emily Smith,278362,Boston College,2017,200 Y IM,Prelims,swim,2:15.16,-2.7%
Sarah Hanning,270011,Boston College,2017,100 Y Fly,Prelims,swim,58.48,-2.2%
Sarah Hanning,270011,Boston College,2017,200 Y Fly,Prelims,swim,2:11.14,-2.8%
Sarah Hanning,270011,Boston College,2017,200 Y IM,Prelims,swim,2:12.23,-0.8%
Alison McDonough,244223,Boston College,2017,50 Y Free,Prelims,swim,25.24,+3.6%
Alison McDonough,244223,Boston College,2017,100 Y Breast,Prelims,swim,1:07.59,-1.7%
Alison McDonough,244223,Boston College,2017,200 Y Breast,Prelims,swim,2:27.85,-1.8%
Caroline Quindlen,202364,Boston College,2017,50 Y Free,Prelims,swim,25.82,+0.2%
Caroline Quindlen,202364,Boston College,2017,50 Y Back,Timed Finals,swim,26.57,+0.6%
Caroline Quindlen,202364,Boston College,2017,100 Y Back,Prelims,swim,58.58,-1.5%
Caroline Quindlen,202364,Boston College,2017,200 Y Back,Prelims,swim,2:12.39,+1.8%
Corinne Larkin,198062,Boston College,2017,1M Diving,Prelims,dive,155.00,NA
Corinne Larkin,198062,Boston College,2017,3M Diving,Prelims,dive,152.45,NA
Gabriella Taghian,428737,Boston College,2017,1M Diving,Prelims,dive,167.90,NA
Gabriella Taghian,428737,Boston College,2017,3M Diving,Prelims,dive,197.60,NA
Alison Kea,272424,Boston College,2018,50 Y Free,Timed Finals,swim,23.25,+0.5%
Alison Kea,272424,Boston College,2018,50 Y Free,Prelims,swim,23.36,+2.3%
Alison Kea,272424,Boston College,2018,50 Y Free,Timed Finals,swim,22.83,NA
Alison Kea,272424,Boston College,2018,50 Y Free,Timed Finals,swim,DQ,NA
Alison Kea,272424,Boston College,2018,50 Y Free,Timed Finals,swim,INV,NA
Alison Kea,272424,Boston College,2018,100 Y Free,Prelims,swim,51.28,+1.6%
Alison Kea,272424,Boston College,2018,100 Y Free,Timed Finals,swim,51.02,NA
Alison Kea,272424,Boston College,2018,100 Y Free,Timed Finals,swim,51.59,+1.1%
Alison Kea,272424,Boston College,2018,200 Y Free,Timed Finals,swim,1:53.25,NA
Victoria Lin,235379,Boston College,2018,50 Y Free,Timed Finals,swim,23.76,+0.0%
Victoria Lin,235379,Boston College,2018,50 Y Free,Prelims,swim,24.41,-2.7%
Victoria Lin,235379,Boston College,2018,50 Y Free,Timed Finals,swim,DQ,NA
Victoria Lin,235379,Boston College,2018,50 Y Free,Timed Finals,swim,INV,NA
Victoria Lin,235379,Boston College,2018,50 Y Fly,Timed Finals,swim,24.51,NA
Victoria Lin,235379,Boston College,2018,100 Y Fly,Prelims,swim,55.59,-0.0%
Victoria Lin,235379,Boston College,2018,100 Y Fly,Timed Finals,swim,54.75,NA
Victoria Lin,235379,Boston College,2018,200 Y Fly,Prelims,swim,2:04.55,-0.0%
MAURA GRIMES,342574,Boston College,2018,50 Y Free,Prelims,swim,24.13,+1.8%
MAURA GRIMES,342574,Boston College,2018,50 Y Free,Timed Finals,swim,DQ,NA
MAURA GRIMES,342574,Boston College,2018,50 Y Free,Timed Finals,swim,INV,NA
MAURA GRIMES,342574,Boston College,2018,100 Y Free,Prelims,swim,52.60,+1.8%
MAURA GRIMES,342574,Boston College,2018,100 Y Free,Timed Finals,swim,51.98,NA
MAURA GRIMES,342574,Boston College,2018,50 Y Back,Timed Finals,swim,25.69,+1.8%
MAURA GRIMES,342574,Boston College,2018,100 Y Back,Timed Finals,swim,56.22,-0.6%
MAURA GRIMES,342574,Boston College,2018,100 Y Back,Prelims,swim,56.40,+0.0%
MAURA GRIMES,342574,Boston College,2018,100 Y Back,Timed Finals,swim,55.91,+0.9%
Ina Elcott,255813,Boston College,2018,50 Y Free,Prelims,swim,24.44,+0.4%
Ina Elcott,255813,Boston College,2018,50 Y Free,Timed Finals,swim,INV,NA
Ina Elcott,255813,Boston College,2018,100 Y Back,Prelims,swim,57.11,+0.8%
Ina Elcott,255813,Boston College,2018,100 Y Fly,Timed Finals,swim,56.42,+0.5%
Ina Elcott,255813,Boston College,2018,100 Y Fly,Prelims,swim,56.70,+0.2%
Julie Dobson,230685,Boston College,2018,50 Y Free,Timed Finals,swim,24.01,+0.9%
Julie Dobson,230685,Boston College,2018,50 Y Free,Timed Finals,swim,24.10,-0.4%
Julie Dobson,230685,Boston College,2018,50 Y Free,Prelims,swim,24.05,+0.7%
Julie Dobson,230685,Boston College,2018,50 Y Free,Timed Finals,swim,DQ,NA
Julie Dobson,230685,Boston College,2018,50 Y Free,Timed Finals,swim,INV,NA
Julie Dobson,230685,Boston College,2018,100 Y Free,Prelims,swim,53.45,+0.3%
Julie Dobson,230685,Boston College,2018,200 Y Free,Prelims,swim,1:56.80,+0.0%
Erika Freeman,183908,Boston College,2018,50 Y Free,Timed Finals,swim,25.01,NA
Erika Freeman,183908,Boston College,2018,100 Y Free,Prelims,swim,52.75,-0.2%
Erika Freeman,183908,Boston College,2018,100 Y Free,Timed Finals,swim,52.44,NA
Erika Freeman,183908,Boston College,2018,200 Y Free,Prelims,swim,1:52.55,-0.6%
Erika Freeman,183908,Boston College,2018,200 Y Free,Timed Finals,swim,1:51.87,+0.4%
Erika Freeman,183908,Boston College,2018,100 Y Fly,Timed Finals,swim,58.73,NA
Erika Freeman,183908,Boston College,2018,200 Y IM,Prelims,swim,2:06.57,-0.9%
Natalie Dalla Riva,348076,Boston College,2018,200 Y Back,Prelims,swim,2:04.76,-1.5%
Natalie Dalla Riva,348076,Boston College,2018,200 Y IM,Prelims,swim,2:08.29,-0.3%
Natalie Dalla Riva,348076,Boston College,2018,400 Y IM,Prelims,swim,4:33.62,-2.0%
Dominique Gray,349592,Boston College,2018,50 Y Free,Prelims,swim,24.59,+5.6%
Dominique Gray,349592,Boston College,2018,50 Y Free,Timed Finals,swim,INV,NA
Dominique Gray,349592,Boston College,2018,100 Y Free,Prelims,swim,52.81,+0.6%
Dominique Gray,349592,Boston College,2018,200 Y Free,Prelims,swim,1:53.07,+1.0%
Dominique Gray,349592,Boston College,2018,200 Y Free,Timed Finals,swim,1:51.71,NA
Taylor Covington,333809,Boston College,2018,50 Y Free,Prelims,swim,24.37,+0.5%
Taylor Covington,333809,Boston College,2018,50 Y Breast,Timed Finals,swim,29.11,NA
Taylor Covington,333809,Boston College,2018,100 Y Breast,Timed Finals,swim,1:04.95,-0.4%
Taylor Covington,333809,Boston College,2018,100 Y Breast,Prelims,swim,1:04.76,-0.1%
Taylor Covington,333809,Boston College,2018,100 Y Breast,Timed Finals,swim,1:04.75,NA
Taylor Covington,333809,Boston College,2018,200 Y Breast,Prelims,swim,2:24.54,-0.6%
Emily Mann,342436,Boston College,2018,200 Y Fly,Prelims,swim,2:06.36,+0.3%
Emily Mann,342436,Boston College,2018,200 Y IM,Prelims,swim,2:10.45,+3.1%
Emily Mann,342436,Boston College,2018,400 Y IM,Prelims,swim,4:32.89,+0.8%
Lauren Quinn,281326,Boston College,2018,50 Y Free,Timed Finals,swim,24.79,NA
Lauren Quinn,281326,Boston College,2018,100 Y Free,Prelims,swim,52.62,+1.2%
Lauren Quinn,281326,Boston College,2018,100 Y Free,Timed Finals,swim,51.88,NA
Lauren Quinn,281326,Boston College,2018,200 Y Free,Prelims,swim,1:53.65,+1.7%
Lauren Quinn,281326,Boston College,2018,100 Y Fly,Timed Finals,swim,57.72,+3.6%
Lauren Quinn,281326,Boston College,2018,200 Y IM,Prelims,swim,2:08.30,-0.7%
Katherine Karle,329452,Boston College,2018,100 Y Back,Prelims,swim,56.89,-0.3%
Katherine Karle,329452,Boston College,2018,200 Y Back,Prelims,swim,2:05.44,-0.8%
Katherine Karle,329452,Boston College,2018,200 Y IM,Prelims,swim,2:10.43,-1.4%
Michaela McGeary,220506,Boston College,2018,50 Y Free,Prelims,swim,24.36,+1.7%
Michaela McGeary,220506,Boston College,2018,50 Y Free,Timed Finals,swim,INV,NA
Michaela McGeary,220506,Boston College,2018,100 Y Free,Timed Finals,swim,52.96,-0.4%
Michaela McGeary,220506,Boston College,2018,100 Y Free,Timed Finals,swim,52.77,+6.7%
Michaela McGeary,220506,Boston College,2018,100 Y Back,Timed Finals,swim,57.82,+1.3%
Michaela McGeary,220506,Boston College,2018,100 Y Back,Prelims,swim,58.31,+0.5%
Michaela McGeary,220506,Boston College,2018,200 Y Back,Prelims,swim,2:04.68,+0.7%
Maria Abrams,255823,Boston College,2018,50 Y Free,Timed Finals,swim,24.14,+1.1%
Maria Abrams,255823,Boston College,2018,50 Y Free,Prelims,swim,24.40,+0.4%
Maria Abrams,255823,Boston College,2018,50 Y Free,Timed Finals,swim,INV,NA
Maria Abrams,255823,Boston College,2018,100 Y Free,Prelims,swim,53.25,+0.5%
Maria Abrams,255823,Boston College,2018,100 Y Breast,Prelims,swim,1:08.28,-2.3%
Kristina Fecarotta,216143,Boston College,2018,50 Y Free,Timed Finals,swim,24.73,+5.1%
Kristina Fecarotta,216143,Boston College,2018,100 Y Free,Prelims,swim,53.04,+2.7%
Kristina Fecarotta,216143,Boston College,2018,200 Y Free,Prelims,swim,1:54.07,+0.0%
Kristina Fecarotta,216143,Boston College,2018,200 Y Free,Timed Finals,swim,1:53.04,NA
Kristina Fecarotta,216143,Boston College,2018,500 Y Free,Prelims,swim,5:12.37,-1.9%
Kristina Fecarotta,216143,Boston College,2018,100 Y Fly,Timed Finals,swim,58.62,NA
Caroline Even,356773,Boston College,2018,50 Y Free,Prelims,swim,25.14,+0.5%
Caroline Even,356773,Boston College,2018,100 Y Free,Prelims,swim,54.03,+0.9%
Caroline Even,356773,Boston College,2018,100 Y Fly,Timed Finals,swim,57.81,-1.4%
Caroline Even,356773,Boston College,2018,100 Y Fly,Prelims,swim,57.46,-0.8%
Dakota Meyer,291153,Boston College,2018,100 Y Breast,Timed Finals,swim,1:05.68,+1.5%
Dakota Meyer,291153,Boston College,2018,100 Y Breast,Prelims,swim,1:07.85,-1.7%
Dakota Meyer,291153,Boston College,2018,200 Y Breast,Prelims,swim,2:25.73,+2.7%
Dakota Meyer,291153,Boston College,2018,200 Y IM,Prelims,swim,2:10.70,-2.4%
Caroline Quindlen,202364,Boston College,2018,50 Y Free,Prelims,swim,25.36,-1.0%
Caroline Quindlen,202364,Boston College,2018,50 Y Back,Timed Finals,swim,26.35,-0.3%
Caroline Quindlen,202364,Boston College,2018,100 Y Back,Timed Finals,swim,57.91,-1.5%
Caroline Quindlen,202364,Boston College,2018,100 Y Back,Prelims,swim,59.15,-3.7%
Caroline Quindlen,202364,Boston College,2018,200 Y Back,Prelims,swim,2:12.15,+0.2%
Elizabeth Uhl,698214,Boston College,2018,1M Diving,Prelims,dive,173.55,NA
Elizabeth Uhl,698214,Boston College,2018,3M Diving,Prelims,dive,194.40,NA
Cecilia O'Reilly,428735,Boston College,2018,1M Diving,Prelims,dive,183.30,NA
Cecilia O'Reilly,428735,Boston College,2018,3M Diving,Prelims,dive,179.55,NA
Gabriella Taghian,428737,Boston College,2018,1M Diving,Prelims,dive,144.10,NA
Gabriella Taghian,428737,Boston College,2018,3M Diving,Prelims,dive,186.60,NA
MAURA GRIMES,342574,Boston College,2019,50 Y Free,Prelims,swim,23.83,+0.3%
MAURA GRIMES,342574,Boston College,2019,50 Y Free,Timed Finals,swim,23.08,NA
MAURA GRIMES,342574,Boston College,2019,100 Y Free,Timed Finals,swim,51.51,NA
MAURA GRIMES,342574,Boston College,2019,50 Y Back,Timed Finals,swim,25.14,+3.1%
MAURA GRIMES,342574,Boston College,2019,100 Y Back,Prelims,swim,54.94,+0.6%
MAURA GRIMES,342574,Boston College,2019,100 Y Back,Timed Finals,swim,55.02,+0.5%
MAURA GRIMES,342574,Boston College,2019,200 Y Back,Prelims,swim,2:01.22,-1.2%
Alison Kea,272424,Boston College,2019,50 Y Free,Timed Finals,swim,23.38,+0.5%
Alison Kea,272424,Boston College,2019,50 Y Free,Prelims,swim,23.43,+0.3%
Alison Kea,272424,Boston College,2019,50 Y Free,Timed Finals,swim,22.73,NA
Alison Kea,272424,Boston College,2019,50 Y Free,Timed Finals,swim,22.87,NA
Alison Kea,272424,Boston College,2019,100 Y Free,Prelims,swim,51.20,-0.1%
Alison Kea,272424,Boston College,2019,100 Y Free,Timed Finals,swim,50.75,NA
Alison Kea,272424,Boston College,2019,100 Y Free,Timed Finals,swim,50.56,NA
Alison Kea,272424,Boston College,2019,200 Y Free,Timed Finals,swim,1:51.85,-0.0%
Alison Kea,272424,Boston College,2019,200 Y Free,Timed Finals,swim,1:51.84,+0.2%
Victoria Lin,235379,Boston College,2019,50 Y Free,Prelims,swim,23.78,-0.0%
Victoria Lin,235379,Boston College,2019,50 Y Free,Timed Finals,swim,23.66,+0.5%
Victoria Lin,235379,Boston College,2019,50 Y Fly,Timed Finals,swim,24.27,NA
Victoria Lin,235379,Boston College,2019,100 Y Fly,Prelims,swim,54.99,+0.5%
Victoria Lin,235379,Boston College,2019,100 Y Fly,Timed Finals,swim,54.70,NA
Victoria Lin,235379,Boston College,2019,200 Y Fly,Prelims,swim,2:03.35,-0.1%
Ashleigh Scott,553790,Boston College,2019,50 Y Free,Prelims,swim,24.20,-0.1%
Ashleigh Scott,553790,Boston College,2019,100 Y Free,Prelims,swim,51.56,-0.2%
Ashleigh Scott,553790,Boston College,2019,100 Y Free,Timed Finals,swim,51.41,+0.1%
Ashleigh Scott,553790,Boston College,2019,200 Y Free,Timed Finals,swim,1:52.40,+0.2%
Ashleigh Scott,553790,Boston College,2019,200 Y Free,Prelims,swim,1:53.16,-0.5%
Ashleigh Scott,553790,Boston College,2019,200 Y Free,Timed Finals,swim,1:51.55,NA
Kristina Fecarotta,216143,Boston College,2019,50 Y Free,Timed Finals,swim,24.40,NA
Kristina Fecarotta,216143,Boston College,2019,100 Y Free,Prelims,swim,52.22,+1.1%
Kristina Fecarotta,216143,Boston College,2019,100 Y Free,Timed Finals,swim,51.77,NA
Kristina Fecarotta,216143,Boston College,2019,200 Y Free,Timed Finals,swim,1:51.00,+0.9%
Kristina Fecarotta,216143,Boston College,2019,200 Y Free,Prelims,swim,1:51.84,+0.2%
Kristina Fecarotta,216143,Boston College,2019,200 Y Free,Timed Finals,swim,1:50.63,NA
Kristina Fecarotta,216143,Boston College,2019,500 Y Free,Prelims,swim,4:59.43,+0.9%
Taylor Covington,333809,Boston College,2019,50 Y Free,Prelims,swim,24.50,+0.7%
Taylor Covington,333809,Boston College,2019,50 Y Breast,Timed Finals,swim,28.37,NA
Taylor Covington,333809,Boston College,2019,100 Y Breast,Timed Finals,swim,1:03.89,-0.9%
Taylor Covington,333809,Boston College,2019,100 Y Breast,Prelims,swim,1:04.00,-1.1%
Taylor Covington,333809,Boston College,2019,100 Y Breast,Timed Finals,swim,1:02.31,NA
Taylor Covington,333809,Boston College,2019,200 Y Breast,Prelims,swim,NS,NA
Ina Elcott,255813,Boston College,2019,50 Y Free,Prelims,swim,24.27,+1.7%
Ina Elcott,255813,Boston College,2019,100 Y Back,Prelims,swim,56.99,-0.1%
Ina Elcott,255813,Boston College,2019,100 Y Fly,Timed Finals,swim,56.45,-0.7%
Ina Elcott,255813,Boston College,2019,100 Y Fly,Prelims,swim,56.33,-0.5%
Haley Dolan,367685,Boston College,2019,50 Y Free,Timed Finals,swim,23.41,+0.8%
Haley Dolan,367685,Boston College,2019,50 Y Free,Prelims,swim,23.61,+1.5%
Haley Dolan,367685,Boston College,2019,50 Y Free,Timed Finals,swim,23.08,NA
Haley Dolan,367685,Boston College,2019,100 Y Free,Timed Finals,swim,53.50,-0.9%
Haley Dolan,367685,Boston College,2019,100 Y Free,Prelims,swim,52.70,+0.6%
Haley Dolan,367685,Boston College,2019,100 Y Back,Prelims,swim,58.44,+2.1%
Aileen Coyne,280230,Boston College,2019,50 Y Free,Timed Finals,swim,24.54,-2.5%
Aileen Coyne,280230,Boston College,2019,50 Y Free,Prelims,swim,23.95,+1.8%
Aileen Coyne,280230,Boston College,2019,100 Y Free,Timed Finals,swim,52.26,+1.0%
Aileen Coyne,280230,Boston College,2019,100 Y Free,Prelims,swim,52.37,+0.8%
Aileen Coyne,280230,Boston College,2019,200 Y Free,Timed Finals,swim,1:53.69,+0.1%
Aileen Coyne,280230,Boston College,2019,200 Y Free,Prelims,swim,1:52.93,+0.7%
Aileen Coyne,280230,Boston College,2019,200 Y Free,Timed Finals,swim,1:53.60,NA
Alexa Lantin,399852,Boston College,2019,100 Y Breast,Prelims,swim,1:04.45,+1.1%
Alexa Lantin,399852,Boston College,2019,200 Y Breast,Prelims,swim,2:19.16,+0.6%
Alexa Lantin,399852,Boston College,2019,200 Y IM,Prelims,swim,2:08.54,-1.7%
Michaela McGeary,220506,Boston College,2019,50 Y Free,Prelims,swim,24.16,+2.7%
Michaela McGeary,220506,Boston College,2019,100 Y Free,Timed Finals,swim,52.94,NA
Michaela McGeary,220506,Boston College,2019,200 Y Free,Timed Finals,swim,1:54.62,+0.6%
Michaela McGeary,220506,Boston College,2019,100 Y Back,Prelims,swim,57.20,+1.3%
Michaela McGeary,220506,Boston College,2019,200 Y Back,Prelims,swim,2:03.01,+1.6%
Natalie Dalla Riva,348076,Boston College,2019,200 Y Back,Prelims,swim,2:05.69,-0.6%
Natalie Dalla Riva,348076,Boston College,2019,200 Y Fly,Timed Finals,swim,2:08.23,-0.0%
Natalie Dalla Riva,348076,Boston College,2019,200 Y IM,Prelims,swim,2:07.18,+0.1%
Natalie Dalla Riva,348076,Boston College,2019,400 Y IM,Prelims,swim,4:27.66,+0.5%
Katherine Karle,329452,Boston College,2019,100 Y Back,Prelims,swim,56.74,+1.1%
Katherine Karle,329452,Boston College,2019,200 Y Back,Prelims,swim,2:03.89,+1.2%
Katherine Karle,329452,Boston College,2019,100 Y Fly,Timed Finals,swim,57.61,NA
Katherine Karle,329452,Boston College,2019,200 Y IM,Prelims,swim,2:09.73,-0.1%
Grace Edwards,404845,Boston College,2019,100 Y Back,Prelims,swim,56.75,+0.4%
Grace Edwards,404845,Boston College,2019,200 Y Back,Prelims,swim,2:06.26,-4.6%
Grace Edwards,404845,Boston College,2019,200 Y IM,Prelims,swim,2:09.20,-2.7%
Lauren Quinn,281326,Boston College,2019,50 Y Free,Timed Finals,swim,24.58,+2.5%
Lauren Quinn,281326,Boston College,2019,100 Y Free,Prelims,swim,52.64,+0.2%
Lauren Quinn,281326,Boston College,2019,100 Y Fly,Prelims,swim,58.20,NA
Lauren Quinn,281326,Boston College,2019,200 Y IM,Prelims,swim,2:09.61,-1.9%
Anna Milia,423181,Boston College,2019,50 Y Free,Prelims,swim,25.38,+4.4%
Anna Milia,423181,Boston College,2019,100 Y Breast,Timed Finals,swim,1:05.88,+0.8%
Anna Milia,423181,Boston College,2019,100 Y Breast,Prelims,swim,1:05.40,+1.6%
Anna Milia,423181,Boston College,2019,200 Y Breast,Prelims,swim,2:20.75,+1.0%
Erika Freeman,183908,Boston College,2019,50 Y Free,Timed Finals,swim,25.24,NA
Erika Freeman,183908,Boston College,2019,200 Y Free,Prelims,swim,1:56.45,-1.7%
Erika Freeman,183908,Boston College,2019,100 Y Breast,Timed Finals,swim,1:06.39,+1.2%
Erika Freeman,183908,Boston College,2019,200 Y Breast,Prelims,swim,2:23.12,+1.4%
Erika Freeman,183908,Boston College,2019,200 Y IM,Prelims,swim,2:06.42,+0.8%
Isabel Blaze,372459,Boston College,2019,200 Y Free,Timed Finals,swim,2:03.52,NA
Isabel Blaze,372459,Boston College,2019,100 Y Fly,Timed Finals,swim,57.77,-1.8%
Isabel Blaze,372459,Boston College,2019,100 Y Fly,Prelims,swim,58.68,-3.4%
Isabel Blaze,372459,Boston College,2019,200 Y Fly,Timed Finals,swim,2:06.29,-0.5%
Isabel Blaze,372459,Boston College,2019,200 Y Fly,Prelims,swim,2:12.53,-5.5%
Elizabeth Uhl,698214,Boston College,2019,1M Diving,Prelims,dive,201.60,NA
Elizabeth Uhl,698214,Boston College,2019,3M Diving,Prelims,dive,202.95,NA
Cecilia O'Reilly,428735,Boston College,2019,1M Diving,Prelims,dive,166.75,NA
Cecilia O'Reilly,428735,Boston College,2019,3M Diving,Prelims,dive,142.10,NA
Gabriella Taghian,428737,Boston College,2019,3M Diving,Prelims,dive,181.50,NA
MAURA GRIMES,342574,Boston College,2020,50 Y Free,Prelims,swim,23.97,-0.1%
MAURA GRIMES,342574,Boston College,2020,50 Y Back,Timed Finals,swim,24.95,+2.5%
MAURA GRIMES,342574,Boston College,2020,100 Y Back,Timed Finals,swim,54.96,-0.5%
MAURA GRIMES,342574,Boston College,2020,100 Y Back,Prelims,swim,54.90,-0.4%
MAURA GRIMES,342574,Boston College,2020,100 Y Back,Timed Finals,swim,54.80,-0.2%
MAURA GRIMES,342574,Boston College,2020,200 Y Back,Prelims,swim,NS,NA
Alison Kea,272424,Boston College,2020,50 Y Free,Prelims,swim,23.36,+0.9%
Alison Kea,272424,Boston College,2020,50 Y Free,Timed Finals,swim,22.77,NA
Alison Kea,272424,Boston College,2020,100 Y Free,Timed Finals,swim,50.55,+2.9%
Alison Kea,272424,Boston College,2020,100 Y Free,Prelims,swim,51.13,+1.8%
Alison Kea,272424,Boston College,2020,100 Y Free,Timed Finals,swim,51.09,NA
Alison Kea,272424,Boston College,2020,100 Y Free,Timed Finals,swim,50.94,NA
Alison Kea,272424,Boston College,2020,200 Y Free,Prelims,swim,1:50.93,+1.8%
Alison Kea,272424,Boston College,2020,200 Y Free,Timed Finals,swim,1:50.92,NA
Victoria Lin,235379,Boston College,2020,50 Y Free,Prelims,swim,24.01,-0.5%
Victoria Lin,235379,Boston College,2020,50 Y Fly,Timed Finals,swim,24.50,NA
Victoria Lin,235379,Boston College,2020,100 Y Fly,Prelims,swim,54.90,+0.6%
Victoria Lin,235379,Boston College,2020,100 Y Fly,Timed Finals,swim,54.40,NA
Victoria Lin,235379,Boston College,2020,200 Y Fly,Prelims,swim,2:01.17,+0.4%
Haley Dolan,367685,Boston College,2020,50 Y Free,Timed Finals,swim,22.78,+1.3%
Haley Dolan,367685,Boston College,2020,50 Y Free,Prelims,swim,23.07,+0.5%
Haley Dolan,367685,Boston College,2020,50 Y Free,Timed Finals,swim,22.30,NA
Haley Dolan,367685,Boston College,2020,50 Y Free,Timed Finals,swim,22.24,NA
