Name,Swimmer_ID,Team,Year,Event,Event_Type,swim_type,Time,Improvement
David Howard,199798,Boston College,2017,100 Y Fly,Prelims,swim,50.46,+0.7%
David Howard,199798,Boston College,2017,200 Y Fly,Prelims,swim,1:51.46,+2.3%
Nicolas Junghahn,291859,Boston College,2017,50 Y Free,Prelims,swim,20.97,-0.5%
Nicolas Junghahn,291859,Boston College,2017,50 Y Free,Timed Finals,swim,20.83,NA
Nicolas Junghahn,291859,Boston College,2017,100 Y Free,Prelims,swim,46.36,+3.5%
Nicolas Junghahn,291859,Boston College,2017,100 Y Breast,Prelims,swim,57.47,+1.2%
Keating Mosher,210302,Boston College,2017,100 Y Free,Prelims,swim,46.75,+0.5%
Keating Mosher,210302,Boston College,2017,200 Y Free,Prelims,swim,1:44.12,-3.3%
Keating Mosher,210302,Boston College,2017,200 Y Free,Timed Finals,swim,1:40.03,NA
Keating Mosher,210302,Boston College,2017,500 Y Free,Prelims,swim,4:41.89,-3.1%
Kevin McCoy,220440,Boston College,2017,200 Y Breast,Prelims,swim,2:07.87,+8.2%
Kevin McCoy,220440,Boston College,2017,200 Y IM,Prelims,swim,1:53.07,-0.7%
Kevin McCoy,220440,Boston College,2017,400 Y IM,Prelims,swim,4:00.98,-0.3%
Daniel Creighton,219834,Boston College,2017,100 Y Back,Prelims,swim,50.21,+0.3%
Daniel Creighton,219834,Boston College,2017,100 Y Fly,Prelims,swim,50.17,+0.9%
Daniel Creighton,219834,Boston College,2017,200 Y Fly,Prelims,swim,1:54.52,+2.4%
Nicholas Miller,220299,Boston College,2017,50 Y Free,Prelims,swim,21.32,+1.1%
Nicholas Miller,220299,Boston College,2017,100 Y Breast,Prelims,swim,56.90,-0.5%
Nicholas Miller,220299,Boston College,2017,200 Y Breast,Prelims,swim,2:04.92,+1.2%
Mckenzie Cole,233612,Boston College,2017,50 Y Breast,Timed Finals,swim,25.10,NA
Mckenzie Cole,233612,Boston College,2017,100 Y Breast,Prelims,swim,56.72,+0.3%
Mckenzie Cole,233612,Boston College,2017,200 Y Breast,Prelims,swim,2:06.10,+1.6%
Mckenzie Cole,233612,Boston College,2017,200 Y IM,Prelims,swim,1:54.92,-1.9%
Brendan Gatward,269633,Boston College,2017,100 Y Back,Prelims,swim,51.27,+0.6%
Brendan Gatward,269633,Boston College,2017,200 Y Back,Prelims,swim,1:51.32,+0.6%
Brendan Gatward,269633,Boston College,2017,200 Y IM,Prelims,swim,1:53.20,+1.9%
Joshua Williams,148008,Boston College,2017,50 Y Free,Prelims,swim,22.20,NA
Joshua Williams,148008,Boston College,2017,50 Y Back,Timed Finals,swim,23.07,+0.2%
Joshua Williams,148008,Boston College,2017,100 Y Back,Prelims,swim,49.85,+0.3%
Joshua Williams,148008,Boston College,2017,200 Y Back,Prelims,swim,1:49.41,+0.2%
Landon Futch,210902,Boston College,2017,100 Y Back,Prelims,swim,52.37,+0.5%
Landon Futch,210902,Boston College,2017,200 Y Back,Prelims,swim,1:52.03,-0.3%
Landon Futch,210902,Boston College,2017,200 Y IM,Prelims,swim,1:55.99,-0.5%
Jack McCarthy,295536,Boston College,2017,1M Diving,Prelims,dive,233.15,NA
Jack McCarthy,295536,Boston College,2017,3M Diving,Prelims,dive,223.50,NA
Cole Malatesta,231670,Boston College,2017,1M Diving,Prelims,dive,212.05,NA
Cole Malatesta,231670,Boston College,2017,3M Diving,Prelims,dive,248.60,NA
Taylor Cortens,289479,Boston College,2018,100 Y Free,Timed Finals,swim,45.68,NA
Taylor Cortens,289479,Boston College,2018,200 Y Free,Timed Finals,swim,1:40.68,+2.9%
Taylor Cortens,289479,Boston College,2018,50 Y Back,Timed Finals,swim,22.60,+2.1%
Taylor Cortens,289479,Boston College,2018,100 Y Back,Timed Finals,swim,48.99,+0.5%
Taylor Cortens,289479,Boston College,2018,100 Y Breast,Prelims,swim,54.46,NA
Taylor Cortens,289479,Boston College,2018,100 Y Breast,Finals,swim,54.49,NA
Taylor Cortens,289479,Boston College,2018,200 Y Breast,Prelims,swim,1:59.98,+0.2%
Taylor Cortens,289479,Boston College,2018,200 Y IM,Prelims,swim,1:47.92,-0.1%
Colin O'Leary,327211,Boston College,2018,200 Y Free,Timed Finals,swim,1:40.27,NA
Colin O'Leary,327211,Boston College,2018,100 Y Back,Prelims,swim,49.46,+0.9%
Colin O'Leary,327211,Boston College,2018,200 Y Back,Timed Finals,swim,1:47.61,+2.7%
Colin O'Leary,327211,Boston College,2018,50 Y Fly,Timed Finals,swim,21.64,NA
Colin O'Leary,327211,Boston College,2018,100 Y Fly,Prelims,swim,48.38,+2.9%
Colin O'Leary,327211,Boston College,2018,100 Y Fly,Timed Finals,swim,48.31,NA
Colin O'Leary,327211,Boston College,2018,200 Y Fly,Prelims,swim,1:48.42,+2.7%
Colin O'Leary,327211,Boston College,2018,200 Y Fly,Finals,swim,1:48.76,+2.4%
Charles Kleinsmith,329219,Boston College,2018,50 Y Free,Timed Finals,swim,21.72,+1.5%
Charles Kleinsmith,329219,Boston College,2018,100 Y Breast,NA,swim,55.02,+1.3%
Charles Kleinsmith,329219,Boston College,2018,100 Y Breast,Prelims,swim,54.57,+2.2%
Charles Kleinsmith,329219,Boston College,2018,100 Y Breast,Timed Finals,swim,54.36,NA
Charles Kleinsmith,329219,Boston College,2018,200 Y Breast,Prelims,swim,2:01.33,+2.3%
Charles Kleinsmith,329219,Boston College,2018,200 Y IM,Prelims,swim,1:52.82,+0.4%
William Suchy,358706,Boston College,2018,100 Y Free,Timed Finals,swim,47.37,NA
William Suchy,358706,Boston College,2018,200 Y Free,Prelims,swim,1:43.15,NA
William Suchy,358706,Boston College,2018,500 Y Free,Prelims,swim,4:39.64,-0.5%
William Suchy,358706,Boston College,2018,1650 Y Free,Timed Finals,swim,16:02.99,+1.5%
Matthew Shelton,322102,Boston College,2018,50 Y Free,Prelims,swim,21.30,+1.4%
Matthew Shelton,322102,Boston College,2018,100 Y Free,Prelims,swim,45.53,+2.5%
Matthew Shelton,322102,Boston College,2018,100 Y Free,Timed Finals,swim,45.14,NA
Matthew Shelton,322102,Boston College,2018,100 Y Free,Timed Finals,swim,45.55,+2.4%
Matthew Shelton,322102,Boston College,2018,200 Y Free,Prelims,swim,1:40.70,+1.6%
Matthew Shelton,322102,Boston College,2018,200 Y Free,Timed Finals,swim,1:39.71,NA
Matthew Shelton,322102,Boston College,2018,100 Y Fly,Timed Finals,swim,50.17,+8.2%
Michael Hinton,301625,Boston College,2018,50 Y Free,Prelims,swim,21.04,-0.1%
Michael Hinton,301625,Boston College,2018,50 Y Free,Timed Finals,swim,DQ,NA
Michael Hinton,301625,Boston College,2018,100 Y Free,Prelims,swim,46.28,-0.1%
Michael Hinton,301625,Boston College,2018,100 Y Free,Timed Finals,swim,46.24,NA
Michael Hinton,301625,Boston College,2018,200 Y Free,Prelims,swim,1:41.64,+0.9%
Michael Hinton,301625,Boston College,2018,200 Y Free,Timed Finals,swim,1:41.03,NA
Colin Derdeyn,212936,Boston College,2018,50 Y Free,Prelims,swim,20.52,+1.5%
Colin Derdeyn,212936,Boston College,2018,50 Y Free,Timed Finals,swim,19.92,NA
Colin Derdeyn,212936,Boston College,2018,50 Y Free,Timed Finals,swim,DQ,NA
Colin Derdeyn,212936,Boston College,2018,100 Y Free,Prelims,swim,46.20,+0.8%
Colin Derdeyn,212936,Boston College,2018,100 Y Free,Timed Finals,swim,45.35,NA
Colin Derdeyn,212936,Boston College,2018,100 Y Fly,Prelims,swim,50.53,-1.2%
Alexander Santana,500848,Boston College,2018,50 Y Free,Timed Finals,swim,21.37,NA
Alexander Santana,500848,Boston College,2018,100 Y Free,Prelims,swim,46.87,+0.5%
Alexander Santana,500848,Boston College,2018,200 Y Free,Prelims,swim,1:42.42,+0.1%
Alexander Santana,500848,Boston College,2018,500 Y Free,Prelims,swim,4:39.78,-1.9%
Peter Shepanzyk,169313,Boston College,2018,100 Y Breast,Timed Finals,swim,56.70,+0.3%
Peter Shepanzyk,169313,Boston College,2018,100 Y Breast,Prelims,swim,57.09,-0.4%
Peter Shepanzyk,169313,Boston College,2018,200 Y Breast,Prelims,swim,2:05.17,-0.5%
Peter Shepanzyk,169313,Boston College,2018,200 Y IM,Prelims,swim,1:56.53,-1.8%
Daniel Creighton,219834,Boston College,2018,50 Y Free,Timed Finals,swim,21.34,NA
Daniel Creighton,219834,Boston College,2018,100 Y Back,Prelims,swim,49.79,-0.1%
Daniel Creighton,219834,Boston College,2018,200 Y Back,Prelims,swim,1:48.80,+0.8%
Daniel Creighton,219834,Boston College,2018,100 Y Fly,Prelims,swim,50.20,+0.7%
Kevin McCoy,220440,Boston College,2018,50 Y Free,Timed Finals,swim,21.38,+2.8%
Kevin McCoy,220440,Boston College,2018,100 Y Free,Timed Finals,swim,47.07,NA
Kevin McCoy,220440,Boston College,2018,200 Y Breast,Prelims,swim,2:06.14,NA
Kevin McCoy,220440,Boston College,2018,100 Y Fly,Timed Finals,swim,50.34,+3.3%
Kevin McCoy,220440,Boston College,2018,200 Y IM,Prelims,swim,1:51.53,-1.0%
Kevin McCoy,220440,Boston College,2018,400 Y IM,Prelims,swim,4:01.71,-1.1%
Nicholas Miller,220299,Boston College,2018,50 Y Free,Prelims,swim,21.23,+2.3%
Nicholas Miller,220299,Boston College,2018,50 Y Free,Timed Finals,swim,DQ,NA
Nicholas Miller,220299,Boston College,2018,50 Y Breast,Timed Finals,swim,25.99,+3.8%
Nicholas Miller,220299,Boston College,2018,50 Y Breast,Timed Finals,swim,24.99,NA
Nicholas Miller,220299,Boston College,2018,100 Y Breast,Timed Finals,swim,57.48,-2.5%
Nicholas Miller,220299,Boston College,2018,100 Y Breast,Prelims,swim,57.47,-2.5%
Nicholas Miller,220299,Boston College,2018,200 Y Breast,Prelims,swim,2:06.43,NA
Brendan Gatward,269633,Boston College,2018,100 Y Back,Prelims,swim,51.03,+2.1%
Brendan Gatward,269633,Boston College,2018,200 Y Back,Prelims,swim,1:50.81,+0.1%
Brendan Gatward,269633,Boston College,2018,100 Y Fly,Timed Finals,swim,50.69,+0.6%
Brendan Gatward,269633,Boston College,2018,200 Y IM,Prelims,swim,1:53.49,+0.1%
Maxwell Threlkeld,269615,Boston College,2018,50 Y Free,Timed Finals,swim,21.41,-0.5%
Maxwell Threlkeld,269615,Boston College,2018,50 Y Free,Prelims,swim,21.44,-0.6%
Maxwell Threlkeld,269615,Boston College,2018,100 Y Free,Prelims,swim,46.65,+0.1%
Maxwell Threlkeld,269615,Boston College,2018,200 Y Free,Prelims,swim,1:43.63,+3.7%
Maxwell Threlkeld,269615,Boston College,2018,100 Y Breast,Timed Finals,swim,58.11,+1.3%
Nicolas Junghahn,291859,Boston College,2018,50 Y Free,Timed Finals,swim,21.12,+0.7%
Nicolas Junghahn,291859,Boston College,2018,50 Y Free,Prelims,swim,21.27,-0.0%
Nicolas Junghahn,291859,Boston College,2018,50 Y Free,Timed Finals,swim,DQ,NA
Nicolas Junghahn,291859,Boston College,2018,100 Y Free,Prelims,swim,47.41,+1.4%
Nicolas Junghahn,291859,Boston College,2018,100 Y Breast,Prelims,swim,57.49,+0.3%
Evan O'Mara,348458,Boston College,2018,50 Y Free,Timed Finals,swim,21.33,-0.9%
Evan O'Mara,348458,Boston College,2018,50 Y Free,Prelims,swim,21.51,-1.7%
Evan O'Mara,348458,Boston College,2018,100 Y Free,Prelims,swim,46.93,-1.1%
Evan O'Mara,348458,Boston College,2018,200 Y Free,Prelims,swim,1:44.87,+3.7%
Lucas Saliba,411622,Boston College,2018,100 Y Breast,Timed Finals,swim,58.22,+2.4%
Lucas Saliba,411622,Boston College,2018,200 Y Breast,Prelims,swim,2:08.46,-2.5%
Lucas Saliba,411622,Boston College,2018,200 Y IM,Prelims,swim,1:55.19,+1.0%
Lucas Saliba,411622,Boston College,2018,400 Y IM,Prelims,swim,4:11.83,-2.9%
Mckenzie Cole,233612,Boston College,2018,50 Y Free,Timed Finals,swim,21.84,-2.5%
Mckenzie Cole,233612,Boston College,2018,50 Y Breast,Timed Finals,swim,25.97,NA
Mckenzie Cole,233612,Boston College,2018,100 Y Breast,Prelims,swim,57.57,-0.5%
Mckenzie Cole,233612,Boston College,2018,200 Y Breast,Prelims,swim,NS,NA
Mckenzie Cole,233612,Boston College,2018,200 Y IM,Prelims,swim,1:56.58,-1.1%
Jackson Rotondo,428736,Boston College,2018,1M Diving,Prelims,dive,187.25,NA
Jackson Rotondo,428736,Boston College,2018,3M Diving,Prelims,dive,167.90,NA
Taylor Cortens,289479,Boston College,2019,200 Y Free,Timed Finals,swim,1:38.95,+5.9%
Taylor Cortens,289479,Boston College,2019,50 Y Back,Timed Finals,swim,22.40,+2.1%
Taylor Cortens,289479,Boston College,2019,100 Y Back,Timed Finals,swim,DQ,NA
Taylor Cortens,289479,Boston College,2019,100 Y Breast,Prelims,swim,53.92,+2.5%
Taylor Cortens,289479,Boston College,2019,100 Y Breast,Finals,swim,53.93,+2.5%
Taylor Cortens,289479,Boston College,2019,200 Y Breast,Prelims,swim,1:57.42,+0.6%
Taylor Cortens,289479,Boston College,2019,200 Y Breast,Finals,swim,1:58.09,+0.1%
Taylor Cortens,289479,Boston College,2019,200 Y IM,Prelims,swim,1:48.18,-0.3%
Charles Kleinsmith,329219,Boston College,2019,50 Y Free,Timed Finals,swim,21.23,+1.3%
Charles Kleinsmith,329219,Boston College,2019,50 Y Breast,Timed Finals,swim,24.34,NA
Charles Kleinsmith,329219,Boston College,2019,100 Y Breast,Prelims,swim,54.11,+1.1%
Charles Kleinsmith,329219,Boston College,2019,100 Y Breast,Finals,swim,54.22,+0.9%
Charles Kleinsmith,329219,Boston College,2019,100 Y Breast,Timed Finals,swim,DQ,NA
Charles Kleinsmith,329219,Boston College,2019,200 Y Breast,Prelims,swim,1:58.46,+1.1%
Charles Kleinsmith,329219,Boston College,2019,200 Y Breast,Finals,swim,1:58.40,+1.2%
Charles Kleinsmith,329219,Boston College,2019,200 Y IM,Prelims,swim,1:49.98,+1.3%
Alexander Santana,500848,Boston College,2019,200 Y Free,Prelims,swim,1:41.06,+1.9%
Alexander Santana,500848,Boston College,2019,500 Y Free,Prelims,swim,4:31.63,+0.2%
Alexander Santana,500848,Boston College,2019,1650 Y Free,Timed Finals,swim,15:40.54,+1.6%
William Suchy,358706,Boston College,2019,200 Y Free,Prelims,swim,1:42.48,+0.3%
William Suchy,358706,Boston College,2019,500 Y Free,Prelims,swim,4:34.62,+0.9%
William Suchy,358706,Boston College,2019,1650 Y Free,Timed Finals,swim,16:05.97,+0.6%
Colin O'Leary,327211,Boston College,2019,200 Y Free,Timed Finals,swim,1:39.37,NA
Colin O'Leary,327211,Boston College,2019,100 Y Back,Prelims,swim,49.39,+0.7%
Colin O'Leary,327211,Boston College,2019,200 Y Back,Timed Finals,swim,1:46.10,+2.9%
Colin O'Leary,327211,Boston College,2019,50 Y Fly,Timed Finals,swim,21.80,NA
Colin O'Leary,327211,Boston College,2019,100 Y Fly,Prelims,swim,49.20,+0.8%
Colin O'Leary,327211,Boston College,2019,100 Y Fly,Timed Finals,swim,DQ,NA
Colin O'Leary,327211,Boston College,2019,200 Y Fly,Prelims,swim,1:50.50,-1.4%
Alex Shehab,458933,Boston College,2019,100 Y Back,Prelims,swim,50.42,+0.3%
Alex Shehab,458933,Boston College,2019,200 Y Back,Timed Finals,swim,1:48.57,+0.3%
Alex Shehab,458933,Boston College,2019,200 Y Back,Prelims,swim,1:48.64,-0.1%
Ryan Price,408489,Boston College,2019,200 Y Breast,Prelims,swim,2:05.96,-0.6%
Ryan Price,408489,Boston College,2019,200 Y IM,Prelims,swim,1:53.13,-0.0%
Ryan Price,408489,Boston College,2019,400 Y IM,Timed Finals,swim,4:00.26,-0.9%
Ryan Price,408489,Boston College,2019,400 Y IM,Prelims,swim,4:01.36,-1.4%
Nicholas Miller,220299,Boston College,2019,50 Y Free,Prelims,swim,21.12,+0.8%
Nicholas Miller,220299,Boston College,2019,50 Y Breast,Timed Finals,swim,25.38,+1.6%
Nicholas Miller,220299,Boston College,2019,100 Y Breast,Timed Finals,swim,55.38,+0.4%
Nicholas Miller,220299,Boston College,2019,100 Y Breast,Prelims,swim,55.18,+0.8%
Nicholas Miller,220299,Boston College,2019,200 Y Breast,Prelims,swim,2:05.21,+0.4%
Tyler Gruwell,410886,Boston College,2019,100 Y Free,Prelims,swim,45.67,+2.1%
Tyler Gruwell,410886,Boston College,2019,100 Y Free,Timed Finals,swim,45.43,NA
Tyler Gruwell,410886,Boston College,2019,200 Y Free,Timed Finals,swim,1:39.67,+2.4%
Tyler Gruwell,410886,Boston College,2019,200 Y Free,Timed Finals,swim,1:39.22,NA
Tyler Gruwell,410886,Boston College,2019,100 Y Back,Timed Finals,swim,50.39,+3.8%
Tyler Gruwell,410886,Boston College,2019,100 Y Back,Prelims,swim,50.70,+3.2%
Tyler Gruwell,410886,Boston College,2019,100 Y Fly,Prelims,swim,49.48,+3.2%
Peter Shepanzyk,169313,Boston College,2019,100 Y Breast,Timed Finals,swim,56.24,+0.1%
Peter Shepanzyk,169313,Boston College,2019,100 Y Breast,Prelims,swim,57.00,-1.3%
Peter Shepanzyk,169313,Boston College,2019,200 Y Breast,Timed Finals,swim,2:02.54,+1.0%
Peter Shepanzyk,169313,Boston College,2019,200 Y Breast,Prelims,swim,2:04.31,-1.4%
Peter Shepanzyk,169313,Boston College,2019,200 Y IM,Prelims,swim,1:57.60,-1.2%
Michael Hinton,301625,Boston College,2019,50 Y Free,Prelims,swim,20.84,+0.1%
Michael Hinton,301625,Boston College,2019,50 Y Free,Timed Finals,swim,20.00,NA
Michael Hinton,301625,Boston College,2019,100 Y Free,Prelims,swim,45.79,+0.3%
Michael Hinton,301625,Boston College,2019,100 Y Free,Timed Finals,swim,45.83,+0.2%
Michael Hinton,301625,Boston College,2019,200 Y Free,Prelims,swim,1:41.81,-0.4%
Cole Gvozdas,404851,Boston College,2019,200 Y Fly,Prelims,swim,1:51.19,+0.2%
Cole Gvozdas,404851,Boston College,2019,200 Y IM,Prelims,swim,1:55.07,+3.3%
Cole Gvozdas,404851,Boston College,2019,400 Y IM,Prelims,swim,4:06.71,-1.5%
Matthew Shelton,322102,Boston College,2019,50 Y Free,Prelims,swim,21.35,-0.2%
Matthew Shelton,322102,Boston College,2019,100 Y Free,Prelims,swim,45.95,+0.6%
Matthew Shelton,322102,Boston College,2019,100 Y Free,Timed Finals,swim,DQ,NA
Matthew Shelton,322102,Boston College,2019,100 Y Free,Timed Finals,swim,45.06,NA
Matthew Shelton,322102,Boston College,2019,200 Y Free,Prelims,swim,1:40.32,+2.0%
Matthew Shelton,322102,Boston College,2019,200 Y Free,Timed Finals,swim,1:40.01,NA
Jonathan Farah,253895,Boston College,2019,100 Y Back,Timed Finals,swim,52.78,+1.0%
Jonathan Farah,253895,Boston College,2019,100 Y Breast,Timed Finals,swim,57.22,-0.3%
Jonathan Farah,253895,Boston College,2019,100 Y Breast,Prelims,swim,57.18,-0.3%
Jonathan Farah,253895,Boston College,2019,200 Y Breast,Prelims,swim,2:04.87,NA
Jonathan Farah,253895,Boston College,2019,200 Y IM,Prelims,swim,1:52.42,+0.2%
Sami Fares,341058,Boston College,2019,100 Y Breast,Timed Finals,swim,56.68,-0.3%
Sami Fares,341058,Boston College,2019,100 Y Breast,Prelims,swim,56.73,-0.4%
Sami Fares,341058,Boston College,2019,200 Y Breast,Timed Finals,swim,2:06.69,-2.0%
Sami Fares,341058,Boston College,2019,200 Y Breast,Prelims,swim,2:10.71,-5.2%
Colin Derdeyn,212936,Boston College,2019,50 Y Free,Prelims,swim,20.59,+2.6%
Colin Derdeyn,212936,Boston College,2019,50 Y Free,Timed Finals,swim,20.28,NA
Colin Derdeyn,212936,Boston College,2019,50 Y Free,Timed Finals,swim,20.00,NA
Colin Derdeyn,212936,Boston College,2019,100 Y Free,Prelims,swim,46.15,+2.0%
Colin Derdeyn,212936,Boston College,2019,100 Y Fly,Prelims,swim,50.23,+0.5%
Samuel Roche,597747,Boston College,2019,50 Y Free,Timed Finals,swim,21.05,+1.7%
Samuel Roche,597747,Boston College,2019,50 Y Free,Prelims,swim,21.76,-1.6%
Samuel Roche,597747,Boston College,2019,50 Y Free,Timed Finals,swim,20.75,+3.1%
Samuel Roche,597747,Boston College,2019,100 Y Free,Prelims,swim,45.77,+0.8%
Samuel Roche,597747,Boston College,2019,100 Y Free,Timed Finals,swim,44.57,NA
Samuel Roche,597747,Boston College,2019,100 Y Back,Prelims,swim,48.69,-0.4%
Kevin Chandra,349527,Boston College,2019,50 Y Free,Timed Finals,swim,21.31,-1.3%
Kevin Chandra,349527,Boston College,2019,50 Y Free,Prelims,swim,21.20,-0.8%
Kevin Chandra,349527,Boston College,2019,50 Y Free,Timed Finals,swim,20.52,NA
Kevin Chandra,349527,Boston College,2019,100 Y Free,Prelims,swim,47.02,+0.1%
Kevin Chandra,349527,Boston College,2019,100 Y Fly,Prelims,swim,51.49,+1.8%
Robert McCrory,276605,Boston College,2019,1M Diving,Prelims,dive,185.35,NA
Robert McCrory,276605,Boston College,2019,3M Diving,Prelims,dive,187.15,NA
Samuel Roche,597747,Boston College,2020,50 Y Free,Prelims,swim,20.78,-0.8%
Samuel Roche,597747,Boston College,2020,50 Y Free,Timed Finals,swim,DQ,NA
Samuel Roche,597747,Boston College,2020,100 Y Free,Timed Finals,swim,43.98,NA
Samuel Roche,597747,Boston College,2020,200 Y Free,Timed Finals,swim,1:39.18,NA
Samuel Roche,597747,Boston College,2020,50 Y Back,Timed Finals,swim,21.78,+5.3%
Samuel Roche,597747,Boston College,2020,100 Y Back,Prelims,swim,47.84,+3.0%
Samuel Roche,597747,Boston College,2020,100 Y Back,Finals,swim,47.60,+3.4%
Samuel Roche,597747,Boston College,2020,100 Y Fly,Timed Finals,swim,48.29,NA
Zach Szmania,310488,Boston College,2020,200 Y Free,Prelims,swim,1:41.11,+1.1%
Zach Szmania,310488,Boston College,2020,500 Y Free,Prelims,swim,4:37.23,-2.9%
Zach Szmania,310488,Boston College,2020,1650 Y Free,Timed Finals,swim,15:36.29,+1.1%
Matt Clark,459029,Boston College,2020,100 Y Free,Prelims,swim,45.29,-1.2%
Matt Clark,459029,Boston College,2020,100 Y Free,Timed Finals,swim,44.42,+0.8%
Matt Clark,459029,Boston College,2020,200 Y Free,Prelims,swim,1:38.79,-1.2%
Matt Clark,459029,Boston College,2020,200 Y Free,Timed Finals,swim,1:37.63,+0.7%
Matt Clark,459029,Boston College,2020,100 Y Breast,Timed Finals,swim,56.03,NA
Matt Clark,459029,Boston College,2020,50 Y Fly,Timed Finals,swim,21.79,NA
Matt Clark,459029,Boston College,2020,200 Y IM,Prelims,swim,1:48.43,-0.1%
Peter Shepanzyk,169313,Boston College,2020,100 Y Breast,Timed Finals,swim,56.57,-0.4%
Peter Shepanzyk,169313,Boston College,2020,100 Y Breast,Prelims,swim,56.72,-0.7%
Peter Shepanzyk,169313,Boston College,2020,200 Y Breast,Timed Finals,swim,2:00.99,+2.8%
Peter Shepanzyk,169313,Boston College,2020,200 Y Breast,Prelims,swim,2:03.57,-2.1%
Ryan Price,408489,Boston College,2020,200 Y Breast,Prelims,swim,2:03.65,+0.7%
